"participantID","block","randomSeed","letterSeparation","letterEccentricity","itemRate","condition","letterOrder1","target1","response1","responseLetter1","RT1","letterOrder2","target2","response2","responseLetter2","RT2","endTime","oneQueriedFirst"
"RN","1",214224.6084,8.48528137423857,6,12,"1","12,8,17,10,24,16,4,3,14,15,9,5,19,11,18,1,2,22,23,20,13,21,7,6","16",17,"2","5.58733710506931","19,16,15,9,14,8,11,23,10,1,22,21,7,24,17,13,6,4,5,3,12,20,2,18","16",17,"6","2.4735214728862",735853.601050841,TRUE
"RN","1",214224.6084,8.48528137423857,6,12,"1","5,7,16,18,1,19,13,15,11,6,20,24,3,23,12,9,22,17,8,14,2,4,21,10","18",17,"22","4.00727981608361","18,8,16,24,22,19,15,17,4,3,14,5,13,7,11,21,6,2,20,10,1,9,23,12","18",18,"2","7.13559098308906",735853.601050841,FALSE
"RN","1",214224.6084,8.48528137423857,6,12,"1","14,3,16,13,10,2,9,11,20,24,8,18,4,1,17,21,7,15,19,12,22,5,23,6","10",12,"18","2.36567779886536","2,1,8,23,4,11,6,15,18,24,7,13,9,16,12,10,21,19,17,3,5,20,14,22","10",15,"12","4.25398956891149",735853.601050841,FALSE
"RN","1",214224.6084,8.48528137423857,6,12,"1","24,9,10,22,18,8,14,2,3,6,13,11,7,12,16,1,21,5,15,17,23,4,19,20","14",15,"16","3.64832745189779","7,12,15,6,5,2,20,10,17,3,9,14,21,22,8,18,19,24,11,4,16,23,13,1","14",9,"17","5.43864987487905",735853.601050841,FALSE
"RN","1",214224.6084,8.48528137423857,6,12,"1","23,6,14,21,12,2,11,18,20,10,7,5,15,1,17,13,16,22,9,8,24,19,3,4","18",19,"9","2.76914018392563","12,1,2,6,23,22,19,21,9,5,15,18,20,14,11,24,3,10,16,4,13,8,7,17","18",19,"16","5.15471197105944",735853.601050841,FALSE
"RN","1",214224.6084,8.48528137423857,6,12,"1","22,12,10,14,19,11,24,5,6,18,17,3,21,4,15,1,13,7,16,9,23,8,20,2","13",14,"4","2.09459707094356","11,4,19,5,15,10,17,22,16,24,9,23,18,8,7,20,14,13,1,6,2,12,3,21","13",13,"18","5.3041130809579",735853.601050841,FALSE
"RN","1",214224.6084,8.48528137423857,6,12,"1","12,2,19,14,4,13,21,5,11,24,8,1,22,20,9,18,15,23,3,17,7,6,10,16","12",12,"1","2.58270210004412","4,8,11,22,1,9,3,24,16,13,23,14,21,5,15,17,19,20,6,18,7,2,12,10","12",9,"16","4.48607613192871",735853.601050841,FALSE
"RN","1",214224.6084,8.48528137423857,6,12,"1","16,21,24,23,15,13,12,17,20,1,9,5,7,6,18,22,2,8,10,4,3,11,14,19","13",12,"5","4.2067886039149","22,6,13,4,10,17,21,15,16,8,19,20,12,18,5,24,23,2,1,3,9,14,7,11","13",14,"18","2.10312961298041",735853.601050841,TRUE
"RN","1",214224.6084,8.48528137423857,6,12,"1","21,9,12,3,18,19,5,24,1,20,22,13,16,6,4,23,10,14,15,7,8,17,11,2","17",17,"10","3.42529360903427","3,24,11,23,13,6,12,7,15,5,2,1,17,18,10,4,8,20,22,21,14,19,16,9","17",16,"4","1.88948926911689",735853.601050841,TRUE
"RN","1",214224.6084,8.48528137423857,6,12,"1","8,3,23,15,11,21,4,10,5,9,1,12,2,22,24,16,14,7,18,19,17,20,13,6","13",13,"2","5.35603873804212","13,17,15,14,18,5,21,1,24,4,6,7,10,23,22,16,11,2,19,3,20,8,9,12","13",14,"23","3.29354638513178",735853.601050841,TRUE
"RN","1",214224.6084,8.48528137423857,6,12,"2","11,22,13,24,1,8,16,10,18,4,19,5,9,20,15,12,2,14,23,3,6,7,21,17","13",15,"15","2.17393241194077","3,6,13,12,5,21,24,16,15,4,10,17,8,11,2,22,18,14,1,7,19,23,9,20","13",11,"10","4.24780670693144",735853.601050841,FALSE
"RN","1",214224.6084,8.48528137423857,6,12,"2","16,4,8,15,11,3,2,12,10,20,14,21,9,19,18,23,7,1,6,22,24,5,13,17","18",6,"3","6.05071419314481","24,20,21,4,5,1,11,15,23,19,2,18,10,12,9,8,17,13,3,22,6,14,7,16","18",11,"2","2.64277130016126",735853.601050841,TRUE
"RN","1",214224.6084,8.48528137423857,6,12,"2","22,6,16,1,8,4,13,20,7,9,3,11,24,17,18,23,10,21,2,5,14,19,15,12","16",15,"18","4.17252247896977","10,20,1,12,19,18,14,16,17,3,7,6,13,9,24,8,22,21,11,4,5,23,15,2","16",1,"10","2.34951816988178",735853.601050841,TRUE
"RN","1",214224.6084,8.48528137423857,6,12,"2","20,23,19,12,22,8,21,7,5,17,11,14,16,4,1,18,13,2,3,9,24,10,6,15","7",4,"12","2.08195734606124","21,2,3,15,1,17,19,10,4,5,24,12,9,14,18,20,16,22,6,13,7,11,23,8","7",6,"17","6.35501638404094",735853.601050841,FALSE
"RN","1",214224.6084,8.48528137423857,6,12,"2","6,3,9,24,11,21,10,23,8,12,18,1,20,4,2,15,22,17,5,7,16,19,14,13","12",12,"1","3.51078029093333","23,8,4,16,20,14,9,3,22,11,7,10,13,21,6,2,12,5,18,19,24,1,17,15","12",12,"10","1.82289108098485",735853.601050841,TRUE
"RN","1",214224.6084,8.48528137423857,6,12,"2","3,13,23,10,18,6,24,14,17,22,16,19,20,4,5,9,21,1,11,8,15,7,2,12","13",14,"4","2.04015584615991","12,21,11,15,9,22,6,2,8,20,19,16,3,10,23,17,5,24,1,18,13,14,7,4","13",12,"16","3.87790493713692",735853.601050841,FALSE
"RN","1",214224.6084,8.48528137423857,6,12,"2","5,8,9,17,18,4,10,1,14,12,11,13,16,3,21,6,2,19,23,20,15,7,22,24","13",14,"3","1.97512777987868","9,20,3,16,1,11,6,23,8,15,10,22,13,4,12,24,5,17,2,21,7,19,18,14","13",14,"4","4.00692663784139",735853.601050841,FALSE
"RN","1",214224.6084,8.48528137423857,6,12,"2","14,3,4,12,19,10,16,17,8,11,6,1,2,15,23,24,13,5,21,22,7,20,9,18","16",7,"16","2.57046214910224","22,21,12,11,10,6,19,20,15,13,2,7,4,8,17,1,14,16,3,9,5,23,24,18","16",15,"17","4.4353617799934",735853.601050841,FALSE
"RN","1",214224.6084,8.48528137423857,6,12,"2","24,21,22,3,2,19,15,14,1,16,23,6,13,7,10,4,5,8,9,11,20,12,17,18","16",16,"4","2.58912016800605","7,19,5,15,16,24,2,18,23,6,4,9,14,17,22,3,8,13,1,12,21,11,20,10","16",16,"3","4.25399505719543",735853.601050841,FALSE
"RN","1",214224.6084,8.48528137423857,6,12,"2","10,21,3,11,20,7,5,8,16,2,19,1,13,15,6,14,24,23,18,17,9,22,12,4","16",15,"6","3.74250001600012","8,22,4,18,21,5,2,19,12,17,24,14,7,10,20,9,6,15,3,13,23,1,16,11","16",15,"20","2.20542926783673",735853.601050841,TRUE
"RN","1",214224.6084,8.48528137423857,6,12,"2","10,2,7,22,23,12,9,13,4,11,5,18,15,14,24,16,3,1,19,8,20,17,21,6","8",9,"4","7.28887485899031","6,18,23,24,21,13,7,9,12,10,20,22,5,11,15,1,2,4,14,16,3,19,17,8","8",10,"10","4.88817518297583",735853.601050841,TRUE
"RN","1",214224.6084,8.48528137423857,6,12,"2","18,4,21,6,9,12,13,14,1,17,16,19,15,3,20,2,5,23,22,8,7,10,24,11","9",13,"15","16.6242992728949","6,15,16,3,13,23,10,21,18,4,22,8,12,7,5,9,1,19,14,20,11,17,24,2","9",11,"22","14.0714709169697",735853.601050841,TRUE
"RN","1",214224.6084,8.48528137423857,6,12,"2","19,23,6,8,3,13,14,21,15,5,2,18,7,1,4,10,16,9,24,11,17,12,22,20","11",12,"18","3.08380200597458","16,18,24,12,9,7,1,13,23,19,5,14,6,4,15,10,11,20,3,21,17,8,22,2","11",11,"5","5.31571643287316",735853.601050841,FALSE
"RN","1",214224.6084,8.48528137423857,6,12,"2","1,23,11,20,2,15,8,19,3,7,9,21,14,6,13,24,16,10,22,18,4,17,5,12","15",13,"14","1.77006769389845","11,22,23,8,10,2,9,14,20,24,4,12,3,19,6,17,5,15,7,18,21,13,16,1","15",16,"17","3.73953873384744",735853.601050841,FALSE
"RN","1",214224.6084,8.48528137423857,6,12,"2","8,16,24,18,15,4,1,2,23,11,6,17,13,21,9,3,10,14,12,7,22,19,5,20","14",13,"13","3.38593797991052","8,14,16,24,6,15,11,3,22,10,23,2,17,19,9,1,5,12,7,13,18,20,21,4","14",14,"19","6.72150905383751",735853.601050841,FALSE
"RN","1",214224.6084,8.48528137423857,6,12,"2","16,7,2,12,20,3,19,11,14,23,24,1,10,17,8,18,21,9,5,6,4,13,22,15","17",4,"12","3.31540865707211","1,19,6,18,8,24,12,20,16,13,11,14,4,23,15,2,5,22,9,21,7,3,10,17","17",16,"2","1.97117714700289",735853.601050841,TRUE
"RN","1",214224.6084,8.48528137423857,6,12,"2","7,4,23,15,21,16,9,17,24,8,3,14,2,6,19,22,18,20,11,10,13,12,5,1","15",17,"18","2.50702531286515","18,13,3,23,9,4,19,2,24,16,20,12,22,10,1,21,11,8,7,14,17,5,15,6","15",15,"1","5.85795479593799",735853.601050841,FALSE
"RN","1",214224.6084,8.48528137423857,6,12,"2","5,21,23,9,14,15,10,12,1,16,13,2,24,19,17,22,20,7,8,6,11,3,18,4","15",15,"17","3.11610620608553","2,9,14,6,19,24,17,23,7,21,5,8,11,22,12,20,16,10,13,3,15,4,18,1","15",15,"12","4.98041832307354",735853.601050841,FALSE
"RN","1",214224.6084,8.48528137423857,6,12,"2","4,5,21,18,10,11,3,17,9,24,8,13,19,7,1,23,16,15,20,6,14,2,22,12","8",8,"17","5.57804230903275","9,13,2,8,11,16,14,4,15,7,1,6,17,5,18,22,24,12,23,21,3,19,20,10","8",3,"2","3.44927748804912",735853.601050841,TRUE
"RN","1",214224.6084,8.48528137423857,6,12,"2","21,17,8,10,14,12,18,22,6,2,20,13,19,16,24,15,7,9,3,5,11,4,23,1","16",16,"15","1.27832746109925","23,14,11,10,21,8,17,1,20,19,5,24,13,15,6,7,9,18,22,3,12,16,4,2","16",19,"22","3.04617760097608",735853.601050841,FALSE
"RN","1",214224.6084,8.48528137423857,6,12,"2","23,13,1,9,24,21,17,3,12,19,5,18,8,16,10,7,20,22,6,11,2,14,4,15","14",14,"16","4.33591269794852","3,24,6,18,16,13,22,14,2,7,21,5,4,15,19,12,9,20,11,8,23,17,10,1","14",13,"4","2.09515202092007",735853.601050841,TRUE
"RN","1",214224.6084,8.48528137423857,6,12,"2","7,16,14,9,18,2,17,15,11,12,23,6,21,1,10,8,20,4,19,22,5,3,24,13","9",10,"12","4.1824105780106","3,17,14,15,13,12,24,6,21,16,18,11,5,7,1,23,4,9,10,22,19,8,2,20","9",8,"6","2.2539944248274",735853.601050841,TRUE
"RN","1",214224.6084,8.48528137423857,6,12,"2","11,1,19,22,6,24,2,5,12,8,3,14,21,13,23,9,10,18,7,20,17,15,4,16","9",14,"13","5.21786911482923","1,19,16,21,14,13,3,24,17,22,18,10,23,20,5,11,12,4,7,8,2,15,9,6","9",9,"17","2.51555914385244",735853.601050841,TRUE
"RN","1",214224.6084,8.48528137423857,6,12,"2","21,9,15,10,5,1,18,6,12,23,14,8,22,24,13,7,3,19,4,2,20,16,17,11","12",12,"8","4.05389094608836","10,11,9,1,23,13,24,6,20,8,15,12,5,3,4,2,16,14,18,21,22,7,19,17","12",22,"7","5.37295290199108",735853.601050841,FALSE
"RN","1",214224.6084,8.48528137423857,6,12,"2","22,6,7,1,9,5,20,18,8,3,13,2,4,10,19,12,16,14,17,23,24,21,11,15","14",5,"9","4.61112246313132","15,14,10,21,5,17,22,4,6,11,1,7,16,18,24,9,13,3,8,19,23,2,20,12","14",14,"18","2.07331163715571",735853.601050841,TRUE
"RN","2",210740.9705,8.48528137423857,6,12,"1","15,4,5,17,10,11,13,3,22,19,16,9,6,12,21,2,7,14,8,1,18,23,24,20","17",16,"2","2.64745857496746","5,19,12,3,9,1,6,10,8,4,7,20,14,23,2,24,21,18,22,16,13,17,11,15","17",20,"16","4.42196164699271",735853.614669456,FALSE
"RN","2",210740.9705,8.48528137423857,6,12,"1","20,8,22,24,19,6,2,4,5,16,3,9,12,13,14,1,21,10,23,11,15,18,7,17","14",13,"12","2.09813061403111","20,5,16,17,23,8,3,2,14,22,10,21,15,4,9,24,13,11,12,6,19,7,18,1","14",2,"5","3.61068685399368",735853.614669456,FALSE
"RN","2",210740.9705,8.48528137423857,6,12,"1","19,21,11,18,4,24,3,9,10,12,20,23,17,7,1,22,13,15,16,2,5,8,6,14","9",10,"12","2.26985225104727","1,9,5,15,18,11,16,21,7,6,17,14,19,10,24,2,4,22,20,13,23,3,12,8","9",5,"18","4.26947430009022",735853.614669456,FALSE
"RN","2",210740.9705,8.48528137423857,6,12,"1","13,8,3,6,21,19,18,4,15,20,9,16,14,22,7,12,24,5,23,1,17,11,10,2","13",12,"16","5.36687142215669","6,9,8,5,16,22,12,19,13,17,15,4,14,18,3,23,7,11,2,20,21,24,1,10","13",2,"9","2.86130864196457",735853.614669456,TRUE
"RN","2",210740.9705,8.48528137423857,6,12,"1","19,7,8,17,18,16,15,3,12,4,5,14,22,21,11,24,13,6,23,2,1,9,20,10","17",16,"24","2.27581062307581","13,3,9,8,21,5,6,23,18,22,4,7,15,19,1,10,12,24,11,17,14,2,16,20","17",1,"13","3.81142345187254",735853.614669456,FALSE
"RN","2",210740.9705,8.48528137423857,6,12,"1","23,1,6,17,7,21,22,14,10,20,11,13,12,24,8,4,16,18,3,2,9,5,15,19","7",8,"14","5.99041013303213","8,14,11,20,6,18,3,4,23,12,1,13,19,24,5,2,9,22,7,10,15,21,16,17","7",8,"4","4.36529792193323",735853.614669456,TRUE
"RN","2",210740.9705,8.48528137423857,6,12,"1","23,8,17,11,16,5,2,10,14,18,20,19,21,24,7,12,4,1,13,15,9,22,3,6","9",10,"18","2.17920922907069","15,16,12,20,10,13,3,1,8,9,11,21,4,14,6,5,22,23,7,24,19,18,17,2","9",10,"9","3.69005842413753",735853.614669456,FALSE
"RN","2",210740.9705,8.48528137423857,6,12,"1","2,19,18,21,1,13,23,7,3,5,17,9,24,10,4,6,14,11,12,20,15,8,16,22","11",11,"17","2.32926528085954","21,15,2,16,13,1,17,19,22,8,4,24,18,7,11,20,12,10,3,9,14,23,5,6","11",11,"4","3.65834249788895",735853.614669456,FALSE
"RN","2",210740.9705,8.48528137423857,6,12,"1","16,18,19,2,5,3,24,13,14,20,6,15,22,7,12,17,9,23,10,11,21,8,1,4","8",8,"13","4.96914088516496","2,6,14,18,11,16,22,5,24,9,20,23,10,8,7,17,19,15,4,12,1,13,21,3","8",19,"4","3.1049915892072",735853.614669456,TRUE
"RN","2",210740.9705,8.48528137423857,6,12,"1","8,2,4,14,22,1,13,18,10,12,6,5,15,21,24,7,17,11,23,16,19,9,20,3","18",19,"23","6.37304645008408","11,1,5,15,4,16,19,3,24,9,20,13,21,18,23,6,10,8,7,2,14,12,17,22","18",17,"10","3.81931595294736",735853.614669456,TRUE
"RN","2",210740.9705,8.48528137423857,6,12,"1","6,17,15,2,20,21,12,4,16,1,7,23,13,24,3,10,8,5,18,22,14,11,9,19","15",16,"10","1.88192685204558","2,16,5,14,24,6,19,21,18,9,3,12,8,7,13,4,15,23,11,10,17,1,20,22","15",16,"4","3.52870664000511",735853.614669456,FALSE
"RN","2",210740.9705,8.48528137423857,6,12,"1","16,5,10,20,1,11,21,2,19,8,14,13,22,7,23,3,18,24,4,17,6,9,12,15","18",18,"24","2.13665826478973","10,16,7,11,15,19,3,9,12,1,14,4,20,23,22,13,6,24,21,2,18,17,5,8","18",19,"21","4.25618977891281",735853.614669456,FALSE
"RN","2",210740.9705,8.48528137423857,6,12,"1","22,6,19,18,13,21,10,16,5,8,24,17,15,20,23,2,12,11,7,9,1,4,3,14","13",13,"15","1.94549516797997","20,11,1,4,6,7,2,3,10,9,19,18,17,16,22,8,13,21,5,23,12,15,14,24","13",14,"16","3.86527256900445",735853.614669456,FALSE
"RN","2",210740.9705,8.48528137423857,6,12,"1","15,14,8,21,7,12,4,11,23,10,17,24,1,2,18,6,9,5,19,16,22,3,13,20","13",14,"2","5.86783295217901","11,17,19,23,24,1,2,12,18,15,16,3,8,4,9,21,14,7,6,22,13,5,20,10","13",13,"8","3.41848967620172",735853.614669456,TRUE
"RN","2",210740.9705,8.48528137423857,6,12,"1","12,22,16,23,7,6,14,17,19,10,1,4,15,3,11,21,9,18,13,8,20,24,2,5","13",14,"3","3.8436058529187","5,3,13,15,23,2,17,18,24,20,6,19,16,21,7,11,9,4,22,10,1,12,8,14","13",13,"16","5.38001381396316",735853.614669456,FALSE
"RN","2",210740.9705,8.48528137423857,6,12,"1","5,19,17,14,18,15,10,7,23,12,24,13,4,3,20,9,2,22,16,21,1,11,6,8","17",17,"2","6.92018343182281","23,9,15,5,22,17,14,12,8,7,3,4,24,10,20,1,11,19,16,6,21,13,2,18","17",16,"1","8.77767918887548",735853.614669456,FALSE
"RN","2",210740.9705,8.48528137423857,6,12,"1","21,12,5,4,14,8,16,2,18,24,3,7,19,20,1,10,22,11,15,6,23,17,13,9","11",8,"2","5.58870577113703","13,15,3,10,21,5,18,6,19,22,11,24,23,14,12,20,1,17,4,2,9,7,16,8","11",13,"23","7.629207105143",735853.614669456,FALSE
"RN","2",210740.9705,8.48528137423857,6,12,"1","4,13,22,9,19,14,1,7,10,12,24,11,8,15,20,23,21,3,5,2,16,6,17,18","15",16,"23","5.31176209799014","23,10,24,20,8,5,13,2,12,14,18,17,21,1,19,11,4,3,9,15,22,16,7,6","15",14,"1","3.04008693783544",735853.614669456,TRUE
"RN","2",210740.9705,8.48528137423857,6,12,"1","1,15,17,8,16,12,11,22,3,18,4,24,10,7,5,21,14,13,9,23,20,6,2,19","10",10,"18","2.01627131691203","22,1,15,17,11,13,21,14,19,24,20,2,9,18,12,5,23,16,6,4,10,7,8,3","10",6,"13","3.51112809288315",735853.614669456,FALSE
"RN","2",210740.9705,8.48528137423857,6,12,"1","14,22,3,8,10,24,7,15,23,20,6,21,11,4,1,12,18,13,17,5,16,2,9,19","10",11,"6","2.12050333293155","3,12,6,4,23,7,9,19,15,2,21,22,18,14,1,16,13,24,8,20,11,10,5,17","10",2,"12","4.29534545191564",735853.614669456,FALSE
"RN","2",210740.9705,8.48528137423857,6,12,"1","5,17,18,21,20,9,11,6,8,22,24,10,19,12,3,2,7,1,13,14,4,15,23,16","15",16,"2","1.98322965204716","13,24,9,16,8,15,20,4,5,1,17,14,22,11,12,23,2,18,3,21,6,7,10,19","15",15,"12","3.64752739504911",735853.614669456,FALSE
"RN","2",210740.9705,8.48528137423857,6,12,"1","15,1,2,12,6,23,7,20,14,19,24,4,9,10,18,11,22,17,16,13,3,5,8,21","11",4,"12","6.6260076649487","22,6,13,11,4,2,21,14,7,23,12,19,8,20,24,18,17,16,1,10,3,5,9,15","11",11,"12","2.56186907598749",735853.614669456,TRUE
"RN","2",210740.9705,8.48528137423857,6,12,"1","22,7,12,15,11,14,3,23,2,17,4,8,10,5,6,9,16,13,19,20,18,21,24,1","14",16,"9","5.13371768500656","14,8,15,19,20,21,10,22,16,24,5,4,1,2,17,7,6,12,3,9,13,23,11,18","14",9,"16","8.34044373221695",735853.614669456,FALSE
"RN","2",210740.9705,8.48528137423857,6,12,"1","6,5,4,15,14,17,10,24,8,12,7,23,2,16,21,20,13,22,11,9,19,18,3,1","13",13,"2","2.45563760399818","9,1,13,16,15,21,17,10,18,6,11,14,3,24,7,4,23,8,19,2,5,20,12,22","13",4,"16","4.46306058391929",735853.614669456,FALSE
"RN","2",210740.9705,8.48528137423857,6,12,"1","16,10,5,3,4,18,22,20,6,9,15,2,14,19,21,23,7,12,24,1,13,11,8,17","11",11,"15","1.58485644799657","4,9,21,19,24,18,16,8,7,13,14,2,1,3,12,15,20,11,10,17,23,22,5,6","11",12,"2","3.84894681489095",735853.614669456,FALSE
"RN","2",210740.9705,8.48528137423857,6,12,"2","20,21,19,16,11,6,24,10,8,14,7,9,17,18,12,23,15,2,22,5,4,3,13,1","11",17,"15","3.53951231995597","7,4,18,13,1,3,5,20,16,12,22,15,10,17,21,2,9,23,6,8,24,19,11,14","11",13,"10","1.93037616205402",735853.614669456,TRUE
"RN","2",210740.9705,8.48528137423857,6,12,"2","22,18,20,1,19,16,8,12,23,17,6,11,2,10,13,9,7,5,3,4,15,24,21,14","16",12,"11","1.99385471199639","22,15,1,8,12,6,4,21,2,14,16,23,18,20,3,10,9,13,24,11,17,7,19,5","16",17,"9","3.5216453038156",735853.614669456,FALSE
"RN","2",210740.9705,8.48528137423857,6,12,"2","5,11,14,19,20,15,4,6,22,16,1,9,10,8,3,24,17,2,12,7,18,21,23,13","16",17,"17","3.12858015508391","17,16,1,12,2,19,23,15,5,3,13,20,6,7,22,9,4,14,21,10,11,24,8,18","16",12,"20","4.83274861401878",735853.614669456,FALSE
"RN","2",210740.9705,8.48528137423857,6,12,"2","13,12,2,17,23,5,1,9,19,22,15,20,4,18,11,3,10,21,16,7,8,24,14,6","7",4,"17","3.87573294504546","12,23,19,13,6,18,15,11,20,2,9,24,3,5,10,16,7,17,14,22,1,8,4,21","7",10,"2","2.14758386020549",735853.614669456,TRUE
"RN","2",210740.9705,8.48528137423857,6,12,"2","15,10,7,14,20,23,22,18,5,9,4,6,13,16,1,12,2,11,21,17,24,8,19,3","13",17,"2","5.11427013110369","16,11,12,18,7,3,2,17,14,21,15,8,10,6,20,19,4,5,24,23,22,9,13,1","13",1,"16","8.14790392108262",735853.614669456,FALSE
"RN","2",210740.9705,8.48528137423857,6,12,"2","18,17,8,2,7,11,20,5,21,24,15,1,13,4,12,10,14,23,19,22,16,3,9,6","10",12,"1","4.20087448810227","12,20,15,22,11,24,1,18,4,23,5,9,7,14,21,3,16,19,17,6,13,8,10,2","10",9,"4","1.88885504612699",735853.614669456,TRUE
"RN","2",210740.9705,8.48528137423857,6,12,"2","17,1,3,14,9,24,11,13,10,12,4,20,21,23,8,7,19,6,15,18,22,16,2,5","11",12,"20","3.62004960002378","18,21,6,24,20,9,22,7,15,23,12,4,5,11,14,10,17,19,2,13,1,8,3,16","11",12,"4","2.22142981318757",735853.614669456,TRUE
"RN","2",210740.9705,8.48528137423857,6,12,"2","24,19,1,16,14,2,18,8,20,23,22,9,13,3,17,10,11,5,12,6,21,7,4,15","17",16,"10","2.53594245295972","15,22,5,19,18,13,8,9,2,16,21,23,6,4,1,17,10,14,24,20,12,11,3,7","17",15,"1","4.35890614707023",735853.614669456,FALSE
"RN","2",210740.9705,8.48528137423857,6,12,"2","8,4,2,18,15,10,13,11,19,23,21,12,6,22,5,9,7,14,1,20,24,3,16,17","18",19,"1","4.03915037494153","16,1,9,11,10,13,14,15,17,4,23,18,3,8,24,12,21,19,5,22,20,6,2,7","18",19,"5","2.24815523298457",735853.614669456,TRUE
"RN","2",210740.9705,8.48528137423857,6,12,"2","14,11,10,6,16,12,22,1,13,19,21,18,20,3,15,2,9,8,23,5,17,7,4,24","12",12,"18","3.6804794811178","7,13,2,6,5,1,4,3,11,16,23,22,10,24,8,17,9,19,14,18,20,21,12,15","12",12,"22","2.05715870601125",735853.614669456,TRUE
"RN","2",210740.9705,8.48528137423857,6,12,"2","22,16,13,4,5,15,20,18,19,23,11,10,12,2,1,7,17,6,9,14,24,21,3,8","7",8,"18","4.28226146986708","21,8,19,14,3,4,18,6,24,7,22,17,11,10,2,15,23,12,13,5,16,1,20,9","7",8,"6","2.63544537289999",735853.614669456,TRUE
"RN","2",210740.9705,8.48528137423857,6,12,"2","24,19,6,4,7,20,14,8,15,1,23,3,10,9,18,11,13,2,12,16,5,22,21,17","7",7,"14","1.71439404808916","9,16,1,24,17,5,4,21,23,3,7,12,14,18,15,2,8,20,22,19,13,11,6,10","7",21,"13","3.65895490814",735853.614669456,FALSE
"RN","2",210740.9705,8.48528137423857,6,12,"2","20,24,3,14,7,9,19,21,15,12,18,1,6,22,4,2,23,8,5,11,17,10,13,16","13",12,"1","3.1229374629911","2,21,22,7,4,12,11,19,16,23,9,14,17,3,24,15,20,18,10,13,6,1,8,5","13",13,"17","5.80416339496151",735853.614669456,FALSE
"RN","2",210740.9705,8.48528137423857,6,12,"2","20,4,7,3,2,9,10,8,6,13,22,17,14,15,12,23,1,5,18,24,11,21,19,16","10",14,"15","3.25539258006029","22,21,24,5,3,7,11,19,9,15,6,12,20,2,23,18,8,1,16,4,10,17,14,13","10",9,"9","1.75138919311576",735853.614669456,TRUE
"RN","2",210740.9705,8.48528137423857,6,12,"2","10,18,22,11,4,1,7,17,13,2,24,21,23,19,12,6,15,5,3,20,14,8,16,9","17",17,"15","2.75243468396366","21,12,3,11,10,8,18,4,23,19,16,1,15,14,9,24,6,17,22,7,5,13,20,2","17",16,"24","4.99202659190632",735853.614669456,FALSE
"RN","2",210740.9705,8.48528137423857,6,12,"2","18,6,1,12,24,22,23,11,8,4,13,19,15,5,21,20,7,3,2,16,17,10,14,9","11",13,"15","3.21225382201374","7,16,9,3,19,10,8,17,23,6,14,21,13,15,18,2,22,11,5,24,4,12,1,20","11",22,"12","1.63719001715071",735853.614669456,TRUE
"RN","2",210740.9705,8.48528137423857,6,12,"2","8,15,2,3,22,24,4,20,18,16,19,12,9,13,1,7,11,6,17,23,10,21,14,5","16",12,"12","5.19297869806178","4,17,20,21,19,5,15,11,2,6,10,18,12,14,13,1,16,7,22,24,9,8,3,23","16",16,"1","2.06311039207503",735853.614669456,TRUE
"RN","2",210740.9705,8.48528137423857,6,12,"2","1,13,11,20,24,21,3,6,18,14,16,4,5,17,15,12,10,19,22,7,2,8,9,23","18",17,"10","1.97912702686153","1,15,9,8,5,10,6,20,23,21,11,18,13,7,12,14,19,3,2,16,24,22,4,17","18",19,"2","4.42073639994487",735853.614669456,FALSE
"RN","2",210740.9705,8.48528137423857,6,12,"2","22,6,17,3,14,9,13,12,24,20,10,15,4,21,8,5,2,18,19,11,16,1,23,7","18",18,"18","3.79888811195269","4,13,20,8,2,15,21,17,18,22,6,1,10,12,3,23,24,7,11,5,19,16,9,14","18",1,"4","1.91836155112833",735853.614669456,TRUE
"RN","2",210740.9705,8.48528137423857,6,12,"2","9,22,17,1,15,4,23,2,19,18,10,3,5,6,14,7,11,13,24,8,16,21,12,20","18",14,"6","6.68222558591515","16,8,10,9,14,22,7,3,13,17,21,23,19,1,6,5,4,12,24,15,2,11,20,18","18",16,"5","4.35269075608812",735853.614669456,TRUE
"RN","2",210740.9705,8.48528137423857,6,12,"2","22,1,6,15,7,9,17,5,14,11,18,10,23,16,12,21,2,13,20,24,8,4,3,19","11",11,"18","2.25706933601759","21,19,2,4,24,12,7,6,1,20,17,3,18,11,23,9,10,16,14,8,13,15,22,5","11",3,"2","4.50706462585367",735853.614669456,FALSE
"RN","2",210740.9705,8.48528137423857,6,12,"2","14,5,11,12,1,3,7,4,13,2,8,23,19,17,6,21,15,24,16,10,20,18,9,22","11",13,"19","4.09806549386121","4,6,9,20,21,16,1,5,11,19,14,18,15,2,23,7,3,8,12,17,22,10,13,24","11",12,"18","2.31328382901847",735853.614669456,TRUE
"RN","2",210740.9705,8.48528137423857,6,12,"2","10,19,21,23,11,5,16,20,12,15,4,8,7,24,3,18,14,6,2,1,17,22,13,9","18",21,"17","4.17721572006121","3,5,19,4,6,24,1,22,20,14,11,13,9,7,8,15,16,2,12,21,10,18,23,17","18",19,"12","2.35223676194437",735853.614669456,TRUE
"RN","2",210740.9705,8.48528137423857,6,12,"2","5,2,24,7,15,10,20,19,3,13,6,9,21,18,8,11,16,17,23,14,1,12,4,22","13",14,"18","2.22892028419301","20,23,18,5,10,24,14,8,16,21,12,15,3,13,6,11,2,22,7,1,17,9,4,19","13",13,"3","3.81342288805172",735853.614669456,FALSE
