"participantID","block","randomSeed","letterSeparation","letterEccentricity","itemRate","condition","expDegrees","letterOrder1","target1","response1","responseLetter1","RT1","letterOrder2","target2","response2","responseLetter2","RT2","endTime","resp1otherStream","resp2otherStream","condName","oneQueriedFirst"
"AG","2",209825.6389,8.48528137423857,6,8,"4","270,90","1,22,9,2,8,10,12,24,21,5,19,3,15,20,14,11,4,7,13,18,23,16,17,6","7",7,"12","6.25035916594788","23,1,21,17,8,5,20,3,15,24,14,9,13,2,18,10,16,12,7,19,4,11,22,6","7",16,"10","3.68936889013276",736186.659623248,18,6,"Upwards",TRUE
"AG","2",209825.6389,8.48528137423857,6,8,"4","270,90","24,20,10,15,17,6,16,7,3,12,19,21,2,1,22,9,8,4,14,11,13,5,23,18","11",11,"19","2.16275608190335","20,6,9,1,7,14,13,19,10,12,18,21,17,15,16,3,8,24,2,4,23,5,11,22","11",13,"17","4.18610447901301",736186.659623248,8,5,"Upwards",FALSE
"AG","2",209825.6389,8.48528137423857,6,8,"4","270,90","10,15,23,12,24,11,6,3,1,14,4,19,7,16,5,21,13,2,18,9,17,20,8,22","7",14,"16","1.95658298907802","8,24,3,19,7,9,16,22,18,4,1,21,2,5,20,17,10,14,6,11,13,15,12,23","7",6,"9","3.57973089907318",736186.659623248,7,20,"Upwards",FALSE
"AG","2",209825.6389,8.48528137423857,6,8,"4","270,90","8,10,19,16,2,9,14,18,3,6,15,24,22,4,20,7,23,13,21,17,11,5,12,1","8",8,"18","4.40256034513004","4,9,17,7,24,13,21,23,3,19,22,6,16,14,12,15,5,18,10,20,11,1,2,8","8",6,"13","2.36915762210265",736186.659623248,18,18,"Upwards",TRUE
"AG","2",209825.6389,8.48528137423857,6,8,"4","270,90","19,14,18,9,24,8,13,17,1,2,15,10,12,6,11,5,4,21,23,22,16,20,7,3","12",13,"12","3.58467247802764","11,4,19,12,16,17,1,21,24,10,7,5,13,18,6,3,14,23,2,22,8,15,20,9","12",10,"10","2.36154544586316",736186.659623248,4,12,"Upwards",TRUE
"AG","2",209825.6389,8.48528137423857,6,8,"4","270,90","11,8,24,21,14,9,1,10,12,4,5,3,20,13,16,6,7,15,23,2,22,18,17,19","15",16,"6","2.03345990297385","5,6,24,18,17,10,12,14,21,7,2,19,23,3,4,8,22,11,13,1,9,16,15,20","15",15,"4","4.28983388911001",736186.659623248,2,10,"Upwards",FALSE
"AG","2",209825.6389,8.48528137423857,6,8,"4","270,90","5,18,19,10,14,1,3,2,8,6,9,22,24,13,7,23,21,20,16,11,12,15,17,4","9",10,"6","6.15775499097072","17,7,23,21,20,6,3,11,10,24,12,5,4,2,18,14,16,8,9,13,15,1,19,22","9",8,"11","2.63043226394802",736186.659623248,6,20,"Upwards",TRUE
"AG","2",209825.6389,8.48528137423857,6,8,"4","270,90","8,13,1,21,12,14,23,6,20,15,10,9,3,24,5,18,22,11,16,4,17,19,7,2","11",11,"10","3.35564228892326","5,15,24,10,20,19,1,22,21,11,8,9,12,17,6,2,3,18,7,13,4,14,16,23","11",15,"6","5.40396762290038",736186.659623248,4,8,"Upwards",FALSE
"AG","2",209825.6389,8.48528137423857,6,8,"4","270,90","2,3,9,22,21,23,16,7,1,24,6,8,15,20,10,14,5,18,17,4,13,11,12,19","14",5,"21","3.42667884309776","16,13,5,8,18,17,2,24,10,6,12,11,23,15,21,4,1,14,20,19,3,9,7,22","14",14,"15","1.63594450103119",736186.659623248,15,13,"Upwards",TRUE
"AG","2",209825.6389,8.48528137423857,6,8,"4","270,90","19,24,9,17,4,12,15,5,6,2,22,13,21,8,16,7,20,10,14,18,23,1,3,11","8",7,"15","4.45980974193662","24,18,2,14,5,22,6,9,12,23,10,15,19,3,21,1,13,17,20,7,11,8,4,16","8",15,"21","1.86750795692205",736186.659623248,12,13,"Upwards",TRUE
"AG","2",209825.6389,8.48528137423857,6,8,"4","270,90","12,8,13,18,5,23,4,21,2,24,20,6,19,10,22,11,9,3,15,1,7,17,14,16","8",1,"12","5.33023910387419","10,20,12,19,21,15,2,1,16,9,22,24,17,3,14,23,13,18,8,11,7,6,4,5","8",8,"1","3.06031081499532",736186.659623248,3,20,"Upwards",TRUE
"AG","2",209825.6389,8.48528137423857,6,8,"4","270,90","5,7,10,3,20,14,23,15,16,9,4,11,12,24,19,8,21,2,22,6,18,13,17,1","13",13,"12","5.22331389505416","14,5,18,1,12,8,17,3,11,21,9,20,7,15,4,23,10,19,2,22,16,24,13,6","13",14,"15","2.56054696207866",736186.659623248,5,8,"Upwards",TRUE
"AG","2",209825.6389,8.48528137423857,6,8,"4","270,90","6,20,13,7,18,11,17,19,23,1,15,16,10,3,24,21,2,14,9,22,5,12,4,8","10",10,"1","4.59938586410135","19,10,9,4,17,5,18,14,7,3,23,13,20,1,15,24,16,22,8,21,12,6,11,2","10",10,"3","2.44026576611213",736186.659623248,14,14,"Upwards",TRUE
"AG","2",209825.6389,8.48528137423857,6,8,"4","270,90","18,2,6,10,4,16,9,19,21,11,12,13,22,24,14,7,23,1,3,17,8,15,20,5","11",9,"21","2.40443316893652","9,22,21,1,16,23,18,8,12,3,10,14,13,15,17,24,2,4,11,19,6,7,20,5","11",12,"14","6.27621701802127",736186.659623248,3,15,"Upwards",FALSE
"AH","1",211734.1862,8.48528137423857,6,8,"2","270,90","5,7,4,2,19,9,20,12,22,11,15,14,8,24,21,1,17,18,10,13,16,3,23,6","7",7,"20","8.06011294899508","20,9,2,12,14,11,10,17,6,3,19,5,23,16,7,4,15,24,22,8,13,18,1,21","7",7,"10","3.01247502490878",736187.472630639,1,19,"Downwards",TRUE
"AH","1",211734.1862,8.48528137423857,6,8,"2","270,90","17,23,3,14,12,16,1,2,19,18,6,13,4,5,20,7,22,24,8,21,10,11,9,15","7",10,"18","6.02885621995665","17,3,7,20,21,6,12,10,22,5,9,24,23,14,18,16,13,1,15,4,19,11,8,2","7",7,"12","3.10994512005709",736187.472630639,15,5,"Downwards",TRUE
"AH","1",211734.1862,8.48528137423857,6,8,"2","270,90","19,23,2,8,14,4,9,24,15,1,7,13,6,16,17,11,3,22,21,10,20,18,5,12","9",10,"1","6.10514909983613","5,1,12,23,7,3,2,20,16,6,19,18,22,15,9,4,10,11,21,24,14,8,17,13","9",9,"16","2.8500184379518",736187.472630639,2,14,"Downwards",TRUE
"AH","1",211734.1862,8.48528137423857,6,8,"2","270,90","22,11,5,18,19,15,23,14,12,24,3,9,7,17,10,1,13,4,16,6,21,20,2,8","10",9,"12","2.53394411411136","19,4,15,3,14,11,16,6,12,23,10,20,13,1,5,8,21,18,24,2,17,9,22,7","10",10,"23","6.15973836695775",736187.472630639,9,7,"Downwards",FALSE
"AH","1",211734.1862,8.48528137423857,6,8,"2","270,90","18,13,20,4,19,22,8,9,6,10,21,16,7,11,17,14,2,24,3,15,5,23,1,12","13",5,"19","2.46009279415011","8,15,18,12,22,16,5,14,6,7,23,9,24,20,17,4,13,19,1,21,11,2,10,3","13",17,"13","5.33161873812787",736187.472630639,18,2,"Downwards",FALSE
"AH","1",211734.1862,8.48528137423857,6,8,"2","270,90","4,9,24,16,22,3,13,19,20,23,21,5,1,18,17,12,15,11,14,8,7,6,10,2","17",17,"15","6.13071915088221","9,20,13,11,15,16,7,8,2,14,24,19,4,18,3,6,1,21,10,17,5,22,12,23","17",23,"12","3.43616421404295",736187.472630639,5,16,"Downwards",TRUE
"AH","1",211734.1862,8.48528137423857,6,8,"2","270,90","21,8,22,14,19,12,4,7,11,10,15,17,1,16,23,13,24,5,9,3,2,6,18,20","12",13,"1","5.59536593686789","22,21,23,7,5,16,14,4,24,9,20,3,11,1,12,13,8,17,6,18,19,15,10,2","12",12,"3","2.84215267002583",736187.472630639,14,20,"Downwards",TRUE
"AH","1",211734.1862,8.48528137423857,6,8,"2","270,90","19,7,12,9,3,22,8,1,10,14,17,23,20,13,24,16,21,15,4,11,5,18,6,2","14",14,"13","5.86083106906153","20,23,3,6,13,2,19,9,16,14,18,21,22,5,11,7,15,24,17,4,10,12,8,1","14",14,"5","2.57330179587007",736187.472630639,5,21,"Downwards",TRUE
"AH","1",211734.1862,8.48528137423857,6,8,"2","270,90","6,1,24,11,21,23,19,3,18,10,12,16,7,17,15,4,14,9,20,13,8,2,22,5","16",15,"15","5.47652412299067","8,15,11,13,3,12,20,7,18,5,2,22,4,1,24,19,21,10,9,6,23,14,16,17","16",16,"19","2.74172302801162",736187.472630639,2,7,"Downwards",TRUE
"AH","1",211734.1862,8.48528137423857,6,8,"2","270,90","17,18,10,15,1,6,12,21,4,19,11,14,22,20,5,7,24,16,23,8,2,13,9,3","8",7,"12","2.66183188906871","22,11,6,18,5,10,16,23,17,14,9,7,8,3,24,19,15,1,13,2,12,21,4,20","8",2,"11","6.83962202002294",736187.472630639,21,11,"Downwards",FALSE
"AH","1",211734.1862,8.48528137423857,6,8,"2","270,90","12,15,10,6,17,13,7,9,20,16,19,22,14,3,2,18,24,11,4,1,21,8,23,5","17",11,"19","6.13672705902718","7,21,6,5,18,4,2,16,14,15,1,12,13,23,8,11,10,20,19,3,22,17,9,24","17",17,"10","2.96092140697874",736187.472630639,19,3,"Downwards",TRUE
"AH","1",211734.1862,8.48528137423857,6,8,"2","270,90","7,9,14,19,13,3,22,12,5,23,17,8,2,18,1,16,21,15,24,11,20,4,6,10","7",5,"13","3.0521226930432","11,5,21,2,9,3,8,7,4,24,6,14,13,18,1,10,23,19,17,15,12,20,22,16","7",8,"7","7.4037091829814",736187.472630639,13,1,"Downwards",FALSE
"AH","1",211734.1862,8.48528137423857,6,8,"2","270,90","6,17,21,18,11,7,23,10,14,15,16,8,24,4,5,2,1,22,9,3,19,12,13,20","15",14,"4","6.28955275798216","14,23,7,22,17,21,16,18,1,19,10,8,20,3,12,11,4,2,13,9,5,6,15,24","15",6,"21","2.96175004797988",736187.472630639,17,3,"Downwards",TRUE
"AH","1",211734.1862,8.48528137423857,6,8,"2","270,90","18,7,4,20,24,1,2,12,10,19,17,9,5,21,6,14,16,15,11,8,23,3,13,22","16",16,"14","14.9026121641509","16,3,8,20,17,22,7,18,14,10,1,4,5,21,13,23,15,2,24,19,12,11,9,6","16",17,"15","4.51222514803521",736187.472630639,9,18,"Downwards",FALSE
"AH","1",211734.1862,8.48528137423857,6,8,"2","270,90","19,24,5,9,4,10,17,20,23,12,21,1,11,7,18,2,22,15,6,3,16,13,14,8","18",19,"6","3.42122871801257","5,21,12,8,20,16,4,17,18,2,1,24,23,14,9,7,22,6,19,15,10,13,3,11","18",6,"16","12.7239015959203",736187.472630639,18,21,"Downwards",TRUE
"AH","1",211734.1862,8.48528137423857,6,8,"2","270,90","9,10,5,13,20,6,16,17,8,12,14,24,18,19,7,11,2,21,4,1,22,15,3,23","12",4,"13","4.61971859098412","7,8,10,15,21,2,14,23,18,4,1,24,16,17,11,19,12,6,22,20,13,9,5,3","12",13,"16","2.75720994803123",736187.472630639,21,7,"Downwards",TRUE
"AH","1",211734.1862,8.48528137423857,6,8,"2","270,90","24,5,13,14,10,12,20,23,15,1,3,21,6,16,18,8,11,17,9,7,19,22,2,4","12",3,"13","1.64173614094034","18,22,10,4,21,19,11,23,17,13,20,15,8,1,16,9,24,14,2,5,7,6,12,3","12",12,"15","3.99351572804153",736187.472630639,10,9,"Downwards",FALSE
"AH","1",211734.1862,8.48528137423857,6,8,"2","270,90","3,7,19,18,4,8,14,11,10,20,6,23,16,2,15,1,5,22,17,9,24,21,13,12","7",7,"14","2.10535423480906","1,20,9,5,2,6,23,13,17,24,18,22,12,8,15,14,11,19,3,10,16,21,7,4","7",7,"23","4.88304085680284",736187.472630639,16,12,"Downwards",FALSE
"AH","1",211734.1862,8.48528137423857,6,8,"2","270,90","23,9,24,16,12,14,4,15,5,3,10,13,18,1,8,22,21,20,11,7,19,17,2,6","10",8,"15","2.27411328209564","4,1,11,8,16,3,24,7,21,10,20,5,13,14,19,15,17,22,12,23,18,6,2,9","10",11,"20","5.54556210618466",736187.472630639,16,18,"Downwards",FALSE
"AH","1",211734.1862,8.48528137423857,6,8,"2","270,90","7,17,21,24,15,11,22,14,13,2,9,23,19,6,10,16,18,8,1,5,3,12,4,20","14",13,"19","2.25895390403457","14,22,8,4,5,1,15,24,6,20,3,23,17,18,9,11,2,13,12,7,19,21,10,16","14",14,"18","4.24389835703187",736187.472630639,21,17,"Downwards",FALSE
"AH","1",211734.1862,8.48528137423857,6,8,"2","270,90","16,24,9,17,1,8,15,2,23,21,3,20,19,4,11,7,22,14,6,18,13,5,10,12","8",7,"15","1.86707671592012","2,13,7,22,21,18,11,16,20,23,4,24,9,12,15,10,5,19,3,17,1,6,14,8","8",8,"16","4.0827701811213",736187.472630639,15,1,"Downwards",FALSE
"AH","1",211734.1862,8.48528137423857,6,8,"2","270,90","16,12,8,14,23,10,6,22,7,2,13,18,11,15,4,1,20,19,3,17,24,21,9,5","16",16,"1","2.4942351069767","6,15,24,10,13,23,11,18,5,14,1,12,9,2,3,7,17,19,4,8,16,20,21,22","16",16,"7","5.03826852189377",736187.472630639,11,9,"Downwards",FALSE
"AH","1",211734.1862,8.48528137423857,6,8,"2","270,90","8,15,2,10,18,11,20,19,6,4,1,3,24,13,12,9,5,17,14,23,16,22,21,7","17",8,"19","4.48273052298464","1,9,14,8,7,10,24,23,12,5,22,15,17,20,19,21,6,18,13,4,3,11,16,2","17",18,"18","2.17175709595904",736187.472630639,15,5,"Downwards",TRUE
"AH","1",211734.1862,8.48528137423857,6,8,"2","270,90","19,2,6,20,11,9,23,5,3,15,16,1,17,10,12,13,4,24,22,14,8,18,21,7","17",23,"21","3.04745887895115","7,8,18,15,10,19,13,16,3,5,22,2,17,6,24,11,23,20,9,12,21,1,14,4","17",17,"23","6.37651891889982",736187.472630639,21,7,"Downwards",FALSE
"AH","1",211734.1862,8.48528137423857,6,8,"2","270,90","12,11,2,19,20,4,24,15,23,3,18,14,16,6,22,13,8,21,9,1,17,5,10,7","8",9,"23","6.12639700504951","8,17,19,15,10,2,14,22,6,3,23,11,18,13,24,4,5,20,7,9,1,16,12,21","8",22,"16","3.26250483118929",736187.472630639,11,13,"Downwards",TRUE
"AH","1",211734.1862,8.48528137423857,6,8,"2","270,90","20,8,5,11,9,2,13,24,7,17,15,4,10,18,19,16,12,22,21,1,14,6,3,23","7",24,"23","5.04657781403512","7,17,1,15,9,6,12,16,11,13,14,3,2,22,8,24,20,18,10,23,5,19,21,4","7",7,"12","2.79848440899514",736187.472630639,20,17,"Downwards",TRUE
"AH","1",211734.1862,8.48528137423857,6,8,"2","270,90","9,8,4,17,11,19,3,20,12,1,24,10,2,15,7,5,14,21,23,6,22,18,16,13","12",13,"2","2.50775974686258","16,7,17,4,13,19,24,2,15,10,3,9,11,6,14,5,1,21,22,18,23,12,20,8","12",13,"11","4.84211727208458",736187.472630639,8,5,"Downwards",FALSE
"AH","1",211734.1862,8.48528137423857,6,8,"2","270,90","14,16,23,19,7,20,12,8,22,2,1,5,4,17,15,13,3,21,10,24,6,11,9,18","16",15,"15","4.0288707530126","9,15,24,23,1,22,21,7,19,8,18,6,3,4,13,10,17,11,12,20,16,14,5,2","16",16,"10","1.91009755106643",736187.472630639,2,19,"Downwards",TRUE
"AH","1",211734.1862,8.48528137423857,6,8,"2","270,90","6,18,20,1,8,15,19,23,9,3,12,13,4,11,24,7,21,16,10,2,5,17,14,22","17",5,"8","8.27047135611065","15,18,3,2,13,24,21,12,17,20,23,10,5,22,4,14,9,8,16,19,1,6,7,11","17",24,"11","3.14297733199783",736187.472630639,18,14,"Downwards",TRUE
"AH","1",211734.1862,8.48528137423857,6,8,"2","270,90","19,7,2,23,24,5,4,18,1,6,22,17,8,13,21,20,15,11,14,10,3,9,16,12","11",11,"22","4.83412947691977","15,16,22,10,6,11,18,4,19,20,2,14,3,7,13,17,5,23,12,8,24,9,21,1","11",11,"2","3.08144016889855",736187.472630639,3,3,"Downwards",TRUE
"AH","1",211734.1862,8.48528137423857,6,8,"2","270,90","18,6,4,1,24,13,22,21,5,23,14,12,2,19,15,11,3,8,7,17,20,10,9,16","18",17,"3","2.48423002311029","1,9,5,17,8,6,12,20,14,21,24,13,11,18,3,23,4,22,2,16,7,10,15,19","18",19,"2","4.14873145101592",736187.472630639,15,13,"Downwards",FALSE
"AH","1",211734.1862,8.48528137423857,6,8,"2","270,90","6,3,1,12,14,8,13,5,19,18,10,4,17,7,2,24,11,22,15,21,20,23,16,9","12",7,"13","2.22118455800228","6,5,24,13,9,23,1,12,8,4,21,7,2,16,20,14,15,10,18,19,3,11,17,22","12",9,"8","5.80670306202956",736187.472630639,4,6,"Downwards",FALSE
"AH","1",211734.1862,8.48528137423857,6,8,"2","270,90","18,4,15,13,16,17,10,1,14,23,2,9,5,6,21,24,7,12,11,8,22,19,3,20","17",4,"13","3.44270015018992","16,12,15,8,21,19,6,4,22,14,7,23,17,20,1,11,18,9,3,5,24,10,2,13","17",17,"18","5.85880565806292",736187.472630639,24,1,"Downwards",FALSE
"AH","1",211734.1862,8.48528137423857,6,8,"2","270,90","2,9,13,24,23,21,17,3,15,12,14,1,4,7,16,22,6,19,20,5,8,18,11,10","13",10,"12","7.23422680003569","6,17,8,10,3,5,14,24,21,12,16,19,15,20,13,2,9,11,23,18,4,7,1,22","13",12,"19","2.4738412250299",736187.472630639,10,18,"Downwards",TRUE
"AH","1",211734.1862,8.48528137423857,6,8,"2","270,90","12,9,24,20,10,8,22,1,5,3,18,4,14,17,11,13,23,15,2,19,16,6,7,21","13",18,"15","4.5207381490618","22,14,19,12,21,23,8,24,11,4,20,2,7,13,17,16,5,3,18,10,6,15,9,1","13",14,"13","2.32008195412345",736187.472630639,22,16,"Downwards",TRUE
"AH","1",211734.1862,8.48528137423857,6,8,"2","270,90","14,11,16,7,5,8,4,23,9,24,6,12,19,17,1,15,21,3,10,18,13,22,2,20","12",12,"12","9.66974654304795","19,2,1,5,12,15,23,17,4,3,24,22,9,16,10,20,21,18,7,8,11,6,13,14","12",7,"23","6.50813062116504",736187.472630639,5,8,"Downwards",TRUE
"AH","1",211734.1862,8.48528137423857,6,8,"2","270,90","4,18,14,2,6,7,13,11,21,1,15,9,22,17,8,19,12,5,16,24,23,20,10,3","14",14,"17","5.30588671914302","6,19,13,17,14,15,12,18,21,7,23,10,24,8,1,2,11,9,4,16,20,22,5,3","14",2,"19","3.74384252610616",736187.472630639,4,16,"Downwards",TRUE
"AH","1",211734.1862,8.48528137423857,6,8,"2","270,90","23,14,5,24,10,12,16,7,9,6,2,15,18,13,3,17,22,21,4,19,1,8,11,20","10",24,"20","1.93858898081817","13,20,24,11,21,3,18,22,10,16,7,23,4,5,14,8,1,15,2,17,12,6,9,19","10",10,"16","3.51460262993351",736187.472630639,2,7,"Downwards",FALSE
"AH","1",211734.1862,8.48528137423857,6,8,"2","270,90","10,23,11,14,20,4,17,16,21,15,8,13,6,5,2,1,22,3,12,9,7,18,19,24","7",6,"4","1.96329864999279","13,7,20,9,17,24,11,10,1,15,2,14,6,19,23,8,22,5,21,18,4,12,3,16","7",5,"17","5.2844225789886",736187.472630639,21,7,"Downwards",FALSE
"AH","1",211734.1862,8.48528137423857,6,8,"2","270,90","14,13,18,7,21,9,10,11,20,17,1,19,22,2,24,12,5,8,3,4,23,16,6,15","11",11,"1","2.37721893400885","9,18,24,2,1,19,8,4,16,23,10,6,17,15,7,11,22,12,21,14,3,5,20,13","11",12,"6","5.12012257403694",736187.472630639,5,23,"Downwards",FALSE
"AH","1",211734.1862,8.48528137423857,6,8,"2","270,90","18,11,17,4,22,3,15,21,14,19,10,1,23,9,2,13,24,7,12,6,8,20,16,5","9",9,"14","4.19698657281697","12,16,19,24,18,2,11,21,5,8,9,20,13,14,3,7,1,6,15,4,23,22,10,17","9",10,"8","6.18104438995942",736187.472630639,14,21,"Downwards",FALSE
"AH","1",211734.1862,8.48528137423857,6,8,"2","270,90","24,7,6,12,19,1,13,16,9,18,17,11,22,15,20,2,23,4,14,3,21,10,8,5","17",4,"12","4.66001495602541","24,19,11,15,17,4,12,2,20,16,13,8,3,5,14,1,22,7,23,18,10,21,6,9","17",17,"22","2.70162714482285",736187.472630639,7,13,"Downwards",TRUE
"AH","1",211734.1862,8.48528137423857,6,8,"2","270,90","10,4,7,20,14,11,15,24,9,19,8,12,18,23,13,17,3,1,6,16,2,22,21,5","11",10,"19","3.74019146803766","11,2,9,20,8,6,18,14,10,3,23,13,24,12,1,5,22,17,15,16,19,21,4,7","11",12,"13","2.16527643986046",736187.472630639,21,15,"Downwards",TRUE
"AH","1",211734.1862,8.48528137423857,6,8,"2","270,90","21,16,1,23,15,22,17,11,3,10,18,5,13,9,8,4,19,20,12,24,14,7,6,2","17",17,"19","1.96997578418814","11,16,6,9,1,10,5,2,8,24,18,13,3,4,23,21,22,15,12,7,20,14,17,19","17",18,"15","4.71582197514363",736187.472630639,24,5,"Downwards",FALSE
"AH","1",211734.1862,8.48528137423857,6,8,"2","270,90","21,3,8,1,5,9,24,12,17,11,22,18,15,10,14,16,19,13,7,4,23,6,20,2","18",17,"19","4.20379176689312","5,9,2,17,12,13,4,11,22,3,10,21,18,16,19,7,20,8,15,14,23,6,1,24","18",17,"20","2.36517583904788",736187.472630639,15,23,"Downwards",TRUE
"AH","1",211734.1862,8.48528137423857,6,8,"2","270,90","22,1,17,13,24,2,12,21,9,5,10,14,16,4,11,15,6,18,19,3,7,23,20,8","9",9,"9","7.65096873603761","20,14,16,1,5,2,3,21,4,23,7,24,9,18,10,15,8,22,11,12,17,6,13,19","9",9,"4","3.7074749879539",736187.472630639,13,14,"Downwards",TRUE
"AH","1",211734.1862,8.48528137423857,6,8,"2","270,90","12,6,23,17,13,8,5,18,7,16,19,4,15,20,21,2,9,1,10,3,11,22,24,14","16",5,"13","4.4357873541303","1,19,24,8,10,2,6,18,13,22,15,11,17,4,16,3,14,21,7,5,12,9,20,23","16",15,"16","6.38725462905131",736187.472630639,9,10,"Downwards",FALSE
"AH","1",211734.1862,8.48528137423857,6,8,"2","270,90","17,24,22,2,15,7,14,4,3,18,5,9,23,19,16,1,21,10,20,11,13,12,6,8","9",22,"12","4.98171683400869","4,3,22,13,9,5,10,11,14,17,18,2,7,16,23,6,19,15,1,8,24,12,21,20","9",10,"17","3.09312987001613",736187.472630639,22,1,"Downwards",TRUE
"AH","1",211734.1862,8.48528137423857,6,8,"2","270,90","6,17,11,13,2,10,16,23,1,24,19,21,22,5,3,4,20,18,15,7,14,9,12,8","14",11,"19","4.08305917796679","8,20,22,1,6,11,3,5,12,13,18,23,15,9,21,17,16,4,24,10,19,7,2,14","14",14,"9","1.9071062549483",736187.472630639,21,22,"Downwards",TRUE
"AH","1",211734.1862,8.48528137423857,6,8,"2","270,90","22,12,16,8,10,3,18,15,9,21,11,19,1,5,17,4,14,24,13,20,23,7,2,6","16",15,"17","4.03180769109167","11,19,23,12,1,15,22,3,17,7,8,18,6,5,4,21,9,14,16,24,20,13,10,2","16",15,"4","2.63018854800612",736187.472630639,9,16,"Downwards",TRUE
"AH","1",211734.1862,8.48528137423857,6,8,"4","270,90","20,22,13,23,12,7,18,1,21,4,6,3,15,17,11,5,9,10,19,24,14,16,8,2","15",13,"15","2.74091862211935","21,6,1,14,15,8,16,11,5,17,18,24,7,23,3,19,4,20,12,9,2,10,13,22","15",8,"11","7.28661634516902",736187.472630639,5,15,"Upwards",FALSE
"AH","1",211734.1862,8.48528137423857,6,8,"4","270,90","13,18,19,21,16,10,9,8,1,20,5,3,14,17,4,2,12,15,7,22,6,11,23,24","11",11,"5","2.97248587198555","21,7,23,6,13,19,16,2,3,4,15,10,22,9,11,5,24,8,20,14,18,17,12,1","11",24,"1","5.35592034598812",736187.472630639,16,9,"Upwards",FALSE
"AH","1",211734.1862,8.48528137423857,6,8,"4","270,90","23,7,18,3,20,10,6,11,22,12,17,5,15,24,13,8,2,21,19,4,16,1,9,14","14",15,"13","2.24585596192628","18,1,24,22,20,9,19,8,14,16,23,17,10,3,21,2,6,15,5,11,7,12,13,4","14",12,"17","3.78111526183784",736187.472630639,23,11,"Upwards",FALSE
"AH","1",211734.1862,8.48528137423857,6,8,"4","270,90","9,2,11,12,1,14,8,7,6,21,18,17,15,24,5,10,20,4,13,19,16,3,23,22","16",17,"20","2.66078265407123","10,11,13,24,16,18,19,12,14,1,22,7,8,23,17,5,2,15,9,21,20,4,6,3","16",15,"17","4.14112240402028",736187.472630639,21,12,"Upwards",FALSE
"AH","1",211734.1862,8.48528137423857,6,8,"4","270,90","11,10,6,4,22,16,8,9,14,17,23,18,5,21,3,1,7,19,20,12,24,15,13,2","16",16,"1","1.84357931814156","1,14,8,2,10,18,23,13,11,15,6,20,24,9,7,21,17,22,16,3,4,19,12,5","16",9,"11","3.77151025109924",736187.472630639,1,1,"Upwards",FALSE
"AH","1",211734.1862,8.48528137423857,6,8,"4","270,90","11,16,4,14,6,8,21,22,7,10,2,24,23,5,1,17,3,18,19,15,20,9,12,13","17",16,"17","2.31338744401","13,15,6,19,23,1,4,2,22,18,14,8,3,17,21,16,20,9,10,12,7,24,5,11","17",16,"16","3.65878425515257",736187.472630639,14,2,"Upwards",FALSE
"AH","1",211734.1862,8.48528137423857,6,8,"4","270,90","22,5,17,24,4,6,12,1,18,10,23,13,8,16,3,7,2,19,21,15,14,20,9,11","7",7,"12","2.27148324018344","2,6,13,1,15,9,18,4,10,7,22,3,12,19,5,11,21,23,17,16,8,24,14,20","7",6,"9","4.07137065101415",736187.472630639,13,23,"Upwards",FALSE
"AH","1",211734.1862,8.48528137423857,6,8,"4","270,90","15,11,8,23,16,18,2,21,7,14,3,20,12,17,5,13,10,6,1,24,4,19,22,9","7",6,"18","4.37747397995554","3,6,19,16,22,15,23,10,5,9,12,24,21,14,2,18,20,13,17,1,7,11,4,8","7",3,"19","2.67366712586954",736187.472630639,16,22,"Upwards",TRUE
"AH","1",211734.1862,8.48528137423857,6,8,"4","270,90","13,20,21,7,16,3,14,24,6,10,17,8,1,22,11,12,9,19,5,15,4,23,18,2","14",13,"1","1.81940009118989","12,9,20,3,7,16,11,21,4,2,23,19,13,17,22,15,8,24,14,1,10,6,18,5","14",15,"22","3.9793268321082",736187.472630639,20,14,"Upwards",FALSE
"AH","1",211734.1862,8.48528137423857,6,8,"4","270,90","23,16,12,22,17,2,15,5,1,14,13,18,20,4,7,24,8,19,21,6,9,3,11,10","12",12,"18","5.61837138794363","2,17,21,5,15,7,1,18,4,3,16,24,11,12,6,8,13,22,10,23,19,9,14,20","12",24,"20","2.87515717302449",736187.472630639,8,13,"Upwards",TRUE
"AH","1",211734.1862,8.48528137423857,6,8,"4","270,90","7,6,20,17,19,12,18,3,4,8,22,14,5,2,10,15,9,11,1,24,21,23,13,16","9",6,"12","8.97087290906347","10,8,7,13,2,15,22,19,23,3,6,16,24,5,20,1,9,4,14,12,17,18,11,21","9",8,"19","4.29885955504142",736187.472630639,20,5,"Upwards",TRUE
"AH","1",211734.1862,8.48528137423857,6,8,"4","270,90","6,20,1,10,18,15,13,16,17,23,4,7,9,5,24,8,19,11,2,3,21,14,12,22","9",9,"17","6.95906406105496","4,9,19,14,18,11,23,15,2,5,7,22,8,16,20,12,3,6,21,17,24,10,13,1","9",7,"23","4.19306548312306",736187.472630639,20,10,"Upwards",TRUE
"AH","1",211734.1862,8.48528137423857,6,8,"4","270,90","20,15,1,23,10,7,18,2,13,22,5,12,9,11,24,4,17,8,14,21,19,3,16,6","15",15,"24","9.44431334896944","5,14,22,12,7,8,19,20,21,4,17,13,1,10,11,18,23,24,9,15,3,2,6,16","15",8,"20","7.0133128319867",736187.472630639,18,1,"Upwards",TRUE
